Papel,Cotação,P/L,P/VP,PSR,Div.Yield%,P/Ativo,P/Cap.Giro,P/EBIT,P/Ativ Circ.Liq,EV/EBIT,EV/EBITDA%,Mrg Ebit%,Mrg. Líq.,Liq. Corr.,ROIC%,ROE%,Liq.2meses,Patrim. Líq,Dív.Brut/ Patrim.,Cresc. Rec.5a%
TRFO3,4.53,10.32,2.58,0.804,0.0,1.039,4.65,5.52,7.37,5.12,5.12,14.58,7.8,1.43,27.63,25.01,0.0,76165000.0,0.26,16.47
RSUL4,78.39,10.37,9.07,1.71,0.0,1.751,13.82,8.94,-4.55,8.94,8.08,19.13,16.49,1.43,22.24,87.48,330877.0,50367000.0,0.26,21.02
BESP3,330.0,10.38,2.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.77,0.0,5183100000.0,0.0,1.83
LEVE3,35.51,10.38,2.9,1.427,2.62,1.68,5.99,7.21,13.42,7.17,6.17,19.79,13.74,2.05,29.63,27.95,28870400.0,1569890000.0,0.14,6.75
TCOC4,27.2,10.43,1.26,1.558,0.0,0.915,2.65,10.14,3.07,7.89,7.89,15.37,14.93,2.53,13.98,12.06,0.0,2812920000.0,0.04,16.71
ENGI3,14.61,10.6,3.24,1.167,2.4,0.552,11.1,6.78,-0.99,10.59,8.04,17.21,12.05,1.25,9.38,30.52,150589.0,8190540000.0,2.32,15.74
CSAB3,65.0,10.62,2.77,151.502,2.86,1.348,0.0,11.79,0.0,0.0,0.0,1285.07,1426.31,0.0,0.0,26.1,0.0,180083000.0,0.0,-9.72
BTTL3,20.19,10.68,7.92,0.546,0.0,1.535,19.75,9.55,-5.67,9.95,7.79,5.71,5.11,1.17,22.56,74.12,395854.0,37891000.0,1.12,39.72
TRFO4,4.7,10.7,2.68,0.835,0.0,1.078,4.82,5.73,7.65,5.33,5.33,14.58,7.8,1.43,27.63,25.01,0.0,76165000.0,0.26,16.47
ATOM3,3.93,10.72,4.6,2.707,7.63,3.021,3.15,12.74,4.75,10.34,10.23,21.26,25.25,46.94,55.9,42.88,122169.0,17865000.0,0.0,106.55
SMLS3,22.4,10.78,4.09,4.212,19.92,1.017,18.78,10.37,-6.72,10.13,9.06,40.62,39.07,1.1,10.69,37.96,0.0,679678000.0,0.0,-22.2
BESP4,344.0,10.82,2.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.77,0.0,5183100000.0,0.0,1.83
PTBL3,9.54,10.84,3.66,0.869,5.78,0.746,15.71,5.72,-2.05,7.54,5.98,15.19,8.02,1.12,16.39,33.74,18915800.0,403103000.0,1.6,11.61
BEEF3,10.05,10.92,14.17,0.261,9.44,0.34,1.32,3.23,-1.17,6.08,5.21,8.1,2.39,1.61,21.94,129.74,103694000.0,422925000.0,27.55,20.93
EMAE4,76.09,10.93,3.63,5.876,11.29,1.851,7.16,16.71,-12.16,15.11,14.61,35.17,53.73,4.26,13.54,33.18,199013.0,774892000.0,0.0,26.74
JSLG3,7.62,11.02,1.69,33.749,1.76,0.372,1.88,81.81,-0.87,168.89,-23.75,41.25,310.41,2.29,0.54,15.37,5209200.0,1258930000.0,2.33,-60.11
CRPG6,110.0,11.03,3.74,3.302,4.48,2.74,3.93,12.93,5.09,11.24,10.25,25.53,29.95,7.38,35.13,33.94,54595.0,852950000.0,0.0,12.32
CRFB3,17.31,11.05,2.11,0.458,2.72,0.666,-80.48,6.98,-3.66,8.51,6.9,6.56,4.35,0.98,12.38,19.11,85273400.0,16281000000.0,0.59,13.1
CRPG3,110.5,11.08,3.76,3.317,0.0,2.752,3.95,12.99,5.11,11.3,10.3,25.53,29.95,7.38,35.13,33.94,0.0,852950000.0,0.0,12.32
GRNL4,470.0,11.09,1.07,7.231,0.0,0.975,8.04,-64.72,15.01,-63.22,-63.22,-11.17,65.19,4.35,-1.65,9.69,0.0,93104000.0,0.05,21.48
ELUM3,36.0,11.12,1.5,0.94,0.0,0.886,2.31,14.76,2.51,10.02,10.02,6.37,8.46,2.02,9.4,13.47,0.0,443231000.0,0.08,8.4
CGAS3,140.0,11.15,12.43,1.934,6.07,1.579,13.01,8.45,-2.97,10.54,8.88,22.88,17.35,1.55,24.91,111.5,6466.77,1492840000.0,4.13,17.34
PCAR5,67.12,11.19,1.36,0.697,0.0,0.371,-516.44,6.69,-0.99,8.65,5.23,10.42,6.73,1.0,7.39,12.18,0.0,13255000000.0,0.74,6.76
RIPI3,48.01,11.23,-28.94,-7.449,0.0,7.092,-59.55,-8.79,-16.76,-9.31,-9.31,84.7,-66.31,0.87,-99.1,-257.61,0.0,-49103000.0,-2.44,5.82
VULC3,9.33,11.24,1.86,1.476,3.75,1.203,2.93,17.89,3.69,19.55,12.66,8.25,13.14,2.53,7.72,16.56,9626400.0,1232120000.0,0.31,-0.53
CZLT33,29.23,11.24,1.39,0.526,0.0,0.145,1.87,3.1,-0.29,10.26,4.03,16.97,9.14,1.58,5.31,12.36,0.0,5691680000.0,3.93,7.88
DIRR3,10.3,11.28,1.32,0.944,6.85,0.284,0.71,5.18,-1.07,6.12,5.29,18.22,11.15,5.35,6.78,11.71,19542000.0,1169250000.0,1.05,17.71
ALLL3,3.97,11.33,0.48,0.959,0.0,0.172,1.72,3.48,-0.39,8.86,4.84,27.58,8.64,2.13,5.68,4.21,0.0,15449300000.0,1.05,10.96
RIPI4,48.5,11.35,-29.24,-7.525,0.0,7.164,-60.16,-8.88,-16.93,-9.4,-9.4,84.7,-66.31,0.87,-99.1,-257.61,0.0,-49103000.0,-2.44,5.82
CRIV4,5.61,11.4,0.58,0.0,8.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.07,7459.95,1000120000.0,0.0,-4.33
UCAS3,4.09,11.4,1.71,1.466,5.21,1.107,4.89,10.75,7.94,9.22,6.76,13.64,12.85,1.85,13.85,15.0,209586.0,158007000.0,0.11,1.25
EBCO4,1.0,11.46,0.8,0.33,0.0,0.351,50.21,8.51,-14.31,8.26,8.26,3.88,2.9,1.01,5.04,7.0,0.0,828097000.0,0.02,6.09
CGAS5,145.25,11.56,12.89,2.007,6.43,1.638,13.49,8.77,-3.08,10.86,9.15,22.88,17.35,1.55,24.91,111.5,311569.0,1492840000.0,4.13,17.34
TEMP3,4.15,11.64,4.92,0.98,0.0,2.014,9.98,10.6,19.39,9.55,7.74,9.25,8.42,1.41,34.49,42.27,0.0,135736000.0,0.23,-13.11
LCAM3,21.3,11.73,2.27,1.65,1.77,0.713,22.78,6.49,-1.47,10.24,7.83,25.44,14.06,1.19,13.84,19.35,68772700.0,4772960000.0,1.69,59.06
ASAI3,15.43,11.74,8.65,0.818,0.71,1.0,-72.65,9.61,-2.19,12.05,11.86,8.52,7.12,0.97,17.2,73.65,263679000.0,2402000000.0,3.4,0.0
KEPL3,35.19,11.75,1.55,1.01,30.21,0.801,2.96,8.56,3.61,5.54,4.53,11.81,8.6,1.62,16.17,13.23,10738000.0,687143000.0,0.09,14.69
FRAS3,14.92,11.76,3.18,1.418,2.46,1.167,4.77,10.22,-8.24,11.94,8.94,13.87,11.98,2.0,14.29,27.09,2145980.0,1019440000.0,0.81,27.85
NAFG3,64.37,11.8,2.76,1.102,0.0,1.153,3.2,7.35,60.48,8.64,6.57,14.99,9.28,2.52,19.92,23.42,0.0,316392000.0,0.81,9.49
NAFG4,64.42,11.81,2.76,1.103,0.0,1.154,3.2,7.36,60.52,8.65,6.57,14.99,9.28,2.52,19.92,23.42,0.0,316392000.0,0.81,9.49
PCAR4,72.11,12.02,1.47,0.749,0.0,0.399,-554.84,7.18,-1.06,9.15,5.53,10.42,6.73,1.0,7.39,12.18,0.0,13255000000.0,0.74,6.76
FIBR3,66.3,12.03,2.59,2.01,7.59,0.899,9.59,5.13,-2.54,7.17,5.29,39.18,16.75,1.46,22.95,21.57,0.0,14149000000.0,1.46,22.71
EBCO3,1.05,12.03,0.84,0.346,0.0,0.368,52.72,8.94,-15.02,8.68,8.68,3.88,2.9,1.01,5.04,7.0,0.0,828097000.0,0.02,6.09
BBSE3,22.61,12.08,6.56,0.0,4.41,3.973,0.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.26,129468000.0,6897000000.0,0.0,0.0
MPLU3,26.8,12.2,17.37,6.877,0.0,2.676,50.65,10.34,66.01,7.71,7.28,66.52,56.37,1.06,129.57,142.4,0.0,250279000.0,0.0,-18.88
JOPA3,28.5,12.21,0.56,0.171,3.0,0.146,0.42,3.27,7.89,7.79,6.59,5.25,1.81,2.05,6.75,4.62,9914.53,534243000.0,1.98,11.64
IGTA3,32.12,12.27,1.64,8.143,0.88,0.807,5.46,19.69,-2.88,26.19,17.2,41.35,66.38,2.87,5.04,13.38,70317400.0,3455190000.0,0.92,0.56
GRND3,9.33,12.39,2.06,3.522,7.08,1.895,2.93,18.31,3.02,15.08,12.64,19.23,28.43,11.45,16.38,16.65,23843100.0,4080980000.0,0.02,-0.95
AMPI3,55.0,12.41,2.74,0.247,0.0,0.177,5.68,0.98,-0.68,1.99,1.73,25.18,15.11,1.12,21.22,22.09,0.0,240799000.0,4.48,14.12
WHRL4,8.06,12.48,6.06,1.102,5.99,1.53,16.39,10.32,47.67,9.16,7.79,10.68,8.84,1.14,55.87,48.54,111368.0,1998990000.0,0.38,3.83
OFSA3,27.45,12.48,2.46,1.752,1.54,1.394,3.18,9.77,8.64,10.89,9.29,17.93,14.03,3.82,18.19,19.69,559025.0,602282000.0,0.56,15.85
BSLI4,17.0,12.56,2.87,0.0,2.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.86,6862.05,2149190000.0,0.0,8.63
MTRE3,6.36,12.64,0.69,1.228,7.03,0.498,0.93,10.96,1.08,3.9,3.68,11.2,10.05,3.67,7.37,5.42,7143620.0,981456000.0,0.06,85.16
TMGC7,800.01,12.68,1.63,1.164,0.0,1.12,6.77,17.85,11.96,16.52,16.52,6.52,9.18,1.69,8.73,12.83,0.0,1167010000.0,0.05,10.49
QUAL3,18.0,12.77,3.03,2.458,12.17,1.154,-6.89,6.24,-4.13,7.31,5.14,39.38,19.59,0.67,26.41,23.7,49037800.0,1689510000.0,0.99,0.26
AESB3,11.57,12.78,2.56,4.655,1.62,0.521,1018.92,64.63,-0.86,123.68,123.68,7.2,36.44,1.0,0.89,20.04,29067300.0,2223480000.0,2.67,0.0
WLMM3,32.73,12.93,2.32,0.759,1.74,1.86,5.03,10.48,6.56,9.49,9.18,7.24,5.87,4.29,22.89,17.97,8781.85,513221000.0,0.02,35.75
AVIL3,0.93,12.97,4.16,2.338,0.0,2.227,3.89,10.0,9.02,9.4,9.4,23.38,18.01,5.14,40.99,32.03,0.0,1106590000.0,0.52,1.74
LEVE4,44.49,13.01,3.64,1.788,0.0,2.105,7.51,9.04,16.81,8.99,7.74,19.79,13.74,2.05,29.63,27.95,0.0,1569890000.0,0.14,6.75
DXTG4,3.68,13.02,1.32,0.675,0.0,0.689,2.44,6.26,7.48,6.33,6.33,10.78,6.6,2.77,12.31,10.1,0.0,768999000.0,0.04,8.3
SFSA4,4.4,13.1,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,739524000.0,0.0,0.15
GETI3,14.45,13.19,3.44,1.916,0.0,1.314,-15.63,6.98,-3.19,8.2,6.76,27.43,14.52,0.71,22.7,26.09,0.0,1601130000.0,0.86,13.39
EQPA3,5.04,13.19,3.12,1.706,6.94,0.892,3.9,7.14,-3.35,8.01,6.61,23.9,12.93,2.04,17.52,23.69,47288.4,3562880000.0,1.19,6.65
GETI4,14.46,13.2,3.44,1.917,0.0,1.315,-15.64,6.99,-3.2,8.2,6.76,27.43,14.52,0.71,22.7,26.09,0.0,1601130000.0,0.86,13.39
PARD3,22.7,13.24,3.64,1.543,1.19,1.437,13.51,7.54,-6.47,7.85,6.13,20.46,11.66,1.39,23.78,27.47,9026610.0,817431000.0,0.39,14.52
BPAC11,23.82,13.36,2.6,0.0,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.47,348251000.0,35043600000.0,0.0,59.37
RGEG3,3.0,13.42,1.6,0.77,0.0,0.609,-98.28,6.23,-1.76,10.04,11.7,12.36,5.74,0.98,11.69,11.9,0.0,1915180000.0,1.15,10.09
CALI3,98.18,13.58,5.85,0.575,0.0,0.271,0.88,18.62,-0.59,35.29,31.19,3.09,4.23,2.6,1.68,43.09,0.0,6241000.0,7.1,28.05
TUPY3,21.77,13.6,1.25,0.55,0.63,0.505,1.59,6.02,-24.33,7.51,4.46,9.14,4.04,2.23,12.8,9.2,19012500.0,2506480000.0,0.82,11.47
PRIO3,23.8,13.65,3.68,4.039,0.0,1.826,4.93,9.05,-70.96,8.84,6.49,44.61,29.6,4.46,34.39,26.94,619460000.0,5686920000.0,0.71,74.73
MRSA6B,35.0,13.66,2.47,2.881,1.96,1.074,-19.23,10.07,-2.47,11.39,6.14,28.63,21.1,0.7,12.24,18.12,0.0,4808900000.0,0.52,2.88
MRSA6B,35.0,13.66,2.47,2.881,1.96,1.074,-19.23,10.07,-2.47,11.39,6.14,28.63,21.1,0.7,12.24,18.12,0.0,4808900000.0,0.52,2.88
CARD3,17.72,13.72,2.4,1.526,2.83,1.377,39.18,9.39,-10.35,9.83,5.59,16.25,11.13,1.14,18.54,17.5,7304890.0,308638000.0,0.37,0.64
EGIE3,39.92,13.76,3.99,2.438,6.54,0.861,10.82,5.78,-1.56,8.14,7.0,42.17,17.72,1.53,17.62,28.99,59292800.0,8166660000.0,2.25,18.97
WLMM4,34.99,13.82,2.48,0.811,1.79,1.988,5.38,11.2,7.01,10.21,9.88,7.24,5.87,4.29,22.89,17.97,63002.9,513221000.0,0.02,35.75
SMTO3,39.1,13.82,3.09,3.028,3.1,1.056,6.97,10.86,-2.85,14.25,6.82,27.87,21.91,2.11,11.21,22.37,51696600.0,4476400000.0,1.26,11.54
MRSA3B,35.7,13.93,2.52,2.939,0.0,1.096,-19.62,10.27,-2.52,11.59,6.25,28.63,21.1,0.7,12.24,18.12,0.0,4808900000.0,0.52,2.88
MRSA3B,35.7,13.93,2.52,2.939,0.0,1.096,-19.62,10.27,-2.52,11.59,6.25,28.63,21.1,0.7,12.24,18.12,0.0,4808900000.0,0.52,2.88
DOHL3,23.49,13.95,2.61,2.727,2.0,2.013,4.62,20.08,6.56,20.16,17.33,13.58,19.54,5.32,10.79,18.72,0.0,680327000.0,0.07,7.98
ARCE3,54.0,14.01,2.6,2.461,0.0,1.726,11.33,8.89,102.03,9.07,9.07,27.7,19.46,1.97,22.04,18.59,0.0,13495400000.0,0.17,48.47
CTSA3,2.2,14.22,0.81,0.429,0.0,0.342,19.06,12.49,-2.57,22.4,13.63,3.43,3.01,1.04,3.46,5.72,39192.1,300760000.0,0.72,7.69
AESL3,10081.9,14.23,2.87,1.243,0.0,0.803,62.89,7.85,-1.51,10.95,8.81,15.85,8.74,1.07,11.24,20.2,0.0,3947450000.0,1.2,35.45
AESL4,10081.9,14.23,2.87,1.243,0.0,0.803,62.89,7.85,-1.51,10.95,8.81,15.85,8.74,1.07,11.24,20.2,0.0,3947450000.0,1.2,35.45
SIMH3,11.25,14.23,3.49,0.828,0.77,0.271,0.85,4.95,-0.69,10.94,7.04,16.74,8.27,3.05,9.71,24.5,33822200.0,2627330000.0,8.83,0.0
TMGC11,900.0,14.26,1.83,1.309,0.0,1.26,7.62,20.08,13.46,18.75,18.75,6.52,9.18,1.69,8.73,12.83,0.0,1167010000.0,0.05,10.49
ESTC11,23.5,14.28,0.74,0.579,0.0,0.251,2.2,5.21,-0.73,11.95,5.06,11.11,4.05,1.56,6.23,5.2,0.0,3261920000.0,1.56,5.05
LOGN3,21.5,14.35,5.71,1.792,0.0,1.048,4.38,12.91,-2.64,17.41,10.49,13.88,12.5,2.33,11.78,39.8,24686300.0,398599000.0,3.38,14.34
CAMB3,4.69,14.35,1.87,0.958,0.0,0.658,18.92,6.05,-2.92,8.35,6.96,15.83,6.65,1.09,12.4,13.0,266993.0,106255000.0,0.8,-8.63
TNCP4,182.6,14.42,2.49,3.091,0.0,1.696,52.65,11.85,-22.3,11.88,8.72,26.08,21.44,1.15,16.48,17.29,0.0,13081500000.0,0.09,97.79
HYPE3,29.72,14.56,1.94,3.457,4.1,0.939,5.53,11.68,-5.34,14.33,13.28,29.6,23.73,1.99,9.73,13.35,105777000.0,9680530000.0,0.77,9.29
TNCP3,184.85,14.59,2.52,3.129,0.0,1.717,53.3,12.0,-22.58,12.03,8.83,26.08,21.44,1.15,16.48,17.29,0.0,13081500000.0,0.09,97.79
KSSA3,5.33,14.66,1.4,0.916,0.0,0.406,1.72,5.62,6.73,12.3,12.3,16.31,8.42,1.47,7.67,9.58,0.0,553026000.0,1.8,40.68
ENMT4,79.9,14.71,5.82,2.921,5.78,1.689,27.24,11.76,-3.8,13.78,11.81,24.84,19.86,1.3,16.53,39.53,68614.5,3007940000.0,1.27,12.6
ENMT3,79.99,14.73,5.82,2.925,5.77,1.691,27.27,11.77,-3.81,13.79,11.82,24.84,19.86,1.3,16.53,39.53,141944.0,3007940000.0,1.27,12.6
ELUM4,47.9,14.79,1.99,1.251,0.0,1.178,3.07,19.64,3.34,14.9,14.9,6.37,8.46,2.02,9.4,13.47,0.0,443231000.0,0.08,8.4
TCOC3,38.85,14.9,1.8,2.225,0.0,1.307,3.78,14.48,4.39,12.23,12.23,15.37,14.93,2.53,13.98,12.06,0.0,2812920000.0,0.04,16.71
CXSE3,9.06,14.94,2.6,0.0,0.0,2.588,55.73,-462.58,55.83,-455.3,-455.55,0.0,0.0,8.55,-0.58,17.44,34525400.0,10436800000.0,0.0,0.0
PDTC3,7.31,14.98,4.57,1.904,0.0,1.448,3.74,24.47,12.39,25.21,25.21,7.78,12.71,1.94,8.41,30.53,1544660.0,125417000.0,0.65,1164.83
RDCD3,35.16,15.07,14.74,7.936,0.0,0.925,21.14,13.4,22.7,14.25,14.26,59.23,52.65,1.05,6.97,97.78,0.0,1605520000.0,1.04,12.16
BMGB11,33.6,15.11,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,4052510000.0,0.0,26.62
FLRY3,20.08,15.25,3.52,1.688,4.29,1.046,8.76,8.89,-2.67,11.77,7.69,18.98,11.1,1.62,14.8,23.06,45582400.0,1814990000.0,1.67,10.94
TMGC13,966.14,15.31,1.96,1.406,0.0,1.353,8.18,21.56,14.45,20.23,20.23,6.52,9.18,1.69,8.73,12.83,0.0,1167010000.0,0.05,10.49
BEMA3,10.8,15.32,1.22,1.293,0.0,0.808,3.18,14.34,11.45,14.43,8.11,9.01,8.44,2.66,6.96,7.95,0.0,457342000.0,0.19,10.58
CSAN3,20.56,15.38,3.74,2.037,1.25,0.488,4.14,13.89,-1.02,24.76,17.04,14.66,15.18,1.95,4.12,24.28,194469000.0,10315900000.0,3.75,26.73
BRGE7,5.4,15.46,0.32,71.681,7.94,0.13,0.31,-0.91,0.69,2.65,2.66,-7864.51,612.09,3.25,-28.83,2.08,0.0,1235180000.0,0.0,-24.25
VIVT4,45.34,15.65,1.11,1.753,0.0,0.677,52.52,14.11,-3.81,14.85,4.65,12.42,11.19,1.07,5.6,7.06,0.0,69350500000.0,0.18,0.29
B3SA3,12.0,15.7,3.24,7.118,6.84,1.484,9.98,11.13,-10.57,9.88,8.51,63.92,45.34,1.59,21.3,20.64,700120000.0,22692700000.0,0.44,37.3
MRSA5B,40.29,15.72,2.85,3.317,1.7,1.236,-22.14,11.59,-2.85,12.91,6.97,28.63,21.1,0.7,12.24,18.12,100.73,4808900000.0,0.52,2.88
MRSA5B,40.29,15.72,2.85,3.317,1.7,1.236,-22.14,11.59,-2.85,12.91,6.97,28.63,21.1,0.7,12.24,18.12,100.73,4808900000.0,0.52,2.88
ILMD3,29.0,15.73,2.63,0.683,0.0,1.395,5.7,14.13,7.53,13.13,13.13,4.84,4.92,1.6,12.52,16.69,0.0,658715000.0,0.02,0.65
PTNT3,17.41,15.75,3.03,1.103,1.16,1.158,5.67,11.56,380.79,13.06,9.14,9.54,9.7,1.63,13.46,19.24,997884.0,276016000.0,0.76,9.66
JOPA4,37.0,15.85,0.73,0.223,2.55,0.189,0.55,4.24,10.24,8.76,7.41,5.25,1.81,2.05,6.75,4.62,896.28,534243000.0,1.98,11.64
MNPR3,8.2,15.86,-0.16,0.204,0.0,0.234,-0.15,1.32,-0.11,1.34,1.16,15.38,1.29,0.22,18.65,-0.99,151647.0,-370928000.0,-0.0,10.57
EVEN3,6.71,15.92,0.81,0.679,11.29,0.254,0.59,4.13,1.09,1.59,1.54,16.42,6.26,2.23,8.09,5.08,12973900.0,1759430000.0,0.24,7.74
CRTP5,62.1,15.98,1.71,1.748,0.0,1.127,3.98,14.09,5.88,12.48,12.48,12.4,10.94,2.14,12.36,10.68,0.0,1210570000.0,0.12,10.11
ILMD4,30.0,16.28,2.72,0.707,0.0,1.443,5.89,14.62,7.79,13.62,13.62,4.84,4.92,1.6,12.52,16.69,0.0,658715000.0,0.02,0.65
VITT3,9.8,16.31,4.88,2.318,0.0,2.071,12.78,13.36,27.84,15.42,14.2,17.36,14.88,1.34,17.7,29.92,1453780.0,287352000.0,0.9,0.0
DURA4,31.39,16.35,2.22,2.182,0.0,1.224,17.24,10.12,-10.49,11.47,11.47,21.56,13.39,1.27,14.38,13.59,0.0,1789980000.0,0.52,10.94
ODER4,190.0,16.54,6.63,3.404,1.55,3.87,8.81,21.95,12.06,22.59,20.85,15.5,20.57,2.48,19.93,40.05,0.0,323677000.0,0.25,16.16
DURA3,31.9,16.62,2.26,2.218,0.0,1.244,17.52,10.29,-10.66,11.64,11.64,21.56,13.39,1.27,14.38,13.59,0.0,1789980000.0,0.52,10.94
DPPI3,85.0,16.65,4.99,-1.453,0.0,3.753,8.7,190.72,9.75,177.18,177.18,-0.76,-5.04,3.14,3.0,29.97,0.0,545227000.0,0.06,15.14
UGPA3,13.47,16.76,1.53,0.14,4.75,0.402,1.88,8.31,-1.7,15.22,8.74,1.68,0.86,1.77,7.15,9.15,121779000.0,9795900000.0,1.86,5.89
MDIA3,31.62,16.97,1.62,1.489,1.92,1.041,3.77,40.12,17.75,41.13,20.27,3.71,8.77,2.97,3.29,9.54,35202900.0,6620240000.0,0.28,7.96
TIMP3,13.46,17.13,1.43,1.903,0.0,0.818,15.37,9.79,-3.78,9.72,3.77,19.44,11.11,1.34,9.67,8.33,0.0,22847800000.0,0.14,2.29
VIVT3,49.64,17.14,1.21,1.92,6.43,0.741,57.5,15.45,-4.17,16.18,5.07,12.42,11.19,1.07,5.6,7.06,125428000.0,69350500000.0,0.18,0.29
BMTO4,7.57,17.27,2.07,0.0,0.0,2.03,0.0,-2625.16,0.0,-2624.05,-1477.48,0.0,0.0,0.0,0.0,12.0,0.0,1046320000.0,0.0,0.0
BRPR3,7.82,17.4,0.51,11.477,2.61,0.331,12.33,16.59,-1.19,25.18,25.04,69.17,65.97,1.56,2.13,2.94,24903900.0,7248930000.0,0.36,-8.05
BFIT4,0.93,17.55,1.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.15,0.0,1849420000.0,0.0,35.67
ENEV3,14.82,17.65,2.29,5.072,0.0,1.12,11.21,17.9,-3.17,23.28,15.36,28.34,28.73,2.71,7.19,12.96,108743000.0,8202370000.0,0.9,12.08
ABEV3,17.83,17.71,3.23,4.044,2.75,2.077,39.59,17.96,-32.0,16.88,12.75,22.52,23.44,1.23,16.15,18.27,415965000.0,86771200000.0,0.03,9.89
BMTO3,7.82,17.84,2.14,0.0,0.0,2.097,0.0,-2711.85,0.0,-2710.74,-1526.3,0.0,0.0,0.0,0.0,12.0,0.0,1046320000.0,0.0,0.0
UCOP4,6.5,18.01,1.3,19.05,0.0,0.844,5.14,22.7,-8.61,24.17,41.56,83.92,110.51,13.37,3.91,7.23,0.0,972713000.0,0.16,9.25
WSON33,67.0,18.25,2.22,2.411,4.44,0.904,30.32,5.46,-2.01,8.13,8.13,44.14,13.58,1.26,18.36,12.17,1327540.0,2148530000.0,1.21,5.23
ELET5,65.0,18.26,1.36,3.75,0.0,0.563,4.19,-106.99,-1.84,-131.56,141.99,-3.51,20.67,1.95,-0.62,7.42,487.5,75253600000.0,0.63,-8.96
PRNR3,7.5,18.29,1.27,0.931,0.0,0.828,2.61,17.55,3.65,16.57,7.2,5.31,5.42,2.22,6.17,6.96,994636.0,228831000.0,0.24,0.65
EQPA7,7.0,18.32,4.34,2.369,5.0,1.24,5.41,9.91,-4.66,10.79,8.91,23.9,12.93,2.04,17.52,23.69,809.45,3562880000.0,1.19,6.65
FESA4,46.27,18.38,2.08,2.177,2.93,1.407,5.82,8.57,45.67,8.71,6.44,25.41,11.84,3.16,19.61,11.32,35284200.0,1963930000.0,0.23,12.57
BFIT3,0.98,18.49,2.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.15,0.0,1849420000.0,0.0,35.67
TMCP3,56.0,18.58,1.38,1.525,0.0,0.937,3.85,24.25,4.74,19.68,19.68,6.29,9.75,2.3,5.54,7.44,0.0,1798930000.0,0.03,10.49
EQPA5,7.2,18.85,4.46,2.437,4.86,1.275,5.57,10.2,-4.79,11.07,9.14,23.9,12.93,2.04,17.52,23.69,6380.52,3562880000.0,1.19,6.65
SMLE3,92.82,18.88,21.91,6.635,0.0,6.477,-124.0,16.5,-42.31,16.32,13.2,40.22,35.14,0.91,46.17,116.04,0.0,524731000.0,0.0,36.83
MELK3,4.01,18.93,0.72,1.371,0.16,0.452,0.76,14.85,0.83,4.73,4.27,9.24,8.62,3.08,4.71,3.79,7398740.0,1163170000.0,0.06,0.0
BALM4,13.49,19.0,1.13,0.903,3.04,0.633,1.52,9.42,2.3,8.06,6.61,9.59,4.3,2.57,8.58,5.93,23874.4,117371000.0,0.14,8.87
CEDO4,6.15,19.05,0.45,0.076,0.0,0.08,-1.47,1.13,-0.25,4.74,3.58,6.72,0.04,0.9,8.78,2.36,25074.1,136914000.0,1.58,6.29
CAMB4,6.25,19.12,2.49,1.277,0.0,0.877,25.22,8.07,-3.9,10.36,8.64,15.83,6.65,1.09,12.4,13.0,0.0,106255000.0,0.8,-8.63
INTB3,27.54,19.17,4.92,3.164,0.6,2.866,5.62,32.65,7.11,30.67,27.25,9.69,16.49,2.68,17.42,25.66,62795200.0,1834640000.0,0.22,0.0
BSLI3,26.0,19.21,4.39,0.0,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.86,10492.0,2149190000.0,0.0,8.63
BAUH4,81.97,19.22,4.4,2.279,0.82,2.902,198.08,53.39,-406.89,51.51,33.98,4.27,11.86,1.05,7.7,22.92,21631.0,97174000.0,0.0,5.15
TMCP4,58.2,19.31,1.44,1.585,0.0,0.973,4.0,25.21,4.92,20.63,20.63,6.29,9.75,2.3,5.54,7.44,0.0,1798930000.0,0.03,10.49
WEGE4,16.1,19.56,5.3,3.084,0.0,3.003,9.37,15.9,12.55,15.59,13.95,19.4,16.09,1.96,24.16,27.09,0.0,12750400000.0,0.13,23.13
ODPV3,13.91,19.62,6.54,4.061,3.39,3.889,-2933.78,12.45,-40.28,11.89,11.36,32.61,20.78,1.0,38.39,33.36,20865800.0,1129380000.0,0.0,6.69
FESA3,50.0,19.86,2.25,2.352,2.46,1.52,6.29,9.26,49.35,9.4,6.96,25.41,11.84,3.16,19.61,11.32,27719.1,1963930000.0,0.23,12.57
